-0.00436208, -0.00438149, -0.00434242, -0.00423214, -0.00411051, -0.00415774, -0.00419610, -0.00434618, -0.00448994, -0.00438991, -0.00428587, -0.00411917, -0.00395038, -0.00395919, -0.00396715, -0.00397468, -0.00398209, -0.00410893, -0.00423601, -0.00418440, -0.00413323, -0.00408257, -0.00403240, -0.00392312, -0.00381447, -0.00382585, -0.00383799, -0.00379126, -0.00374538, -0.00370039, -0.00365632, -0.00367292, -0.00369055, -0.00382862, -0.00396780, -0.00380979, -0.00365297, -0.00361673, -0.00358176, -0.00348842, -0.00339641, -0.00342509, -0.00345517, -0.00342700, -0.00340026, -0.00367334, -0.00394790, -0.00380632, -0.00366629, -0.00358749, -0.00351029, -0.00343468, -0.00336068, -0.00334795, -0.00333685, -0.00338708, -0.00343900, -0.00337326, -0.00330922, -0.00348554, -0.00366357, -0.00366428, -0.00366668, -0.00367078, -0.00367658, -0.00386306, -0.00405123, -0.00376374, -0.00347793, -0.00349211, -0.00350792, -0.00346571, -0.00342511, -0.00356511, -0.00370671, -0.00367085, -0.00363651, -0.00360369, -0.00357237, -0.00384086, -0.00411080, -0.00408384, -0.00405827, -0.00403400, -0.00401103, -0.00398934, -0.00396888, -0.00388995, -0.00381219, -0.00391456, -0.00401801, -0.00388381, -0.00375062, -0.00385704, -0.00396439, -0.00389357, -0.00382354, -0.00387360, -0.00392437, -0.00403545, -0.00414714, -0.00408038, -0.00401411, -0.00406763, -0.00412155, -0.00393714, -0.00375297, -0.00386736, -0.00398198, -0.00415640, -0.00433089, -0.00432639, -0.00432188, -0.00425760, -0.00419324, -0.00412875, -0.00406392, -0.00411800, -0.00417167, -0.00428456, -0.00439698, -0.00367354, -0.00294953, -0.00371659, -0.00448294, -0.00441317, -0.00434262, -0.00445025, -0.00455697, -0.00448374, -0.00440953, -0.00457295, -0.00473527, -0.00477717, -0.00481794, -0.00461883, -0.00441847, -0.00457484, -0.00472990, -0.00464491, -0.00455853, -0.00476903, -0.00497807, -0.00488727, -0.00479495, -0.00488008, -0.00496366, -0.00504567, -0.00512608, -0.00514518, -0.00516260, -0.00505899, -0.00495369, -0.00484671, -0.00473803, -0.00492598, -0.00511220, -0.00481933, -0.00452471, -0.00458633, -0.00464619, -0.00452527, -0.00440259, -0.00469583, -0.00498731, -0.00497871, -0.00496838, -0.00483700, -0.00470391, -0.00486748, -0.00502936, -0.00501056, -0.00499013, -0.00502774, -0.00506372, -0.00497879, -0.00489230, -0.00492370, -0.00495363, -0.00486271, -0.00477033, -0.00479586, -0.00481998, -0.00490238, -0.00498345, -0.00482457, -0.00466438, -0.00468196, -0.00469849, -0.00483337, -0.00496725, -0.00498077, -0.00499329, -0.00494522, -0.00489624, -0.00460772, -0.00431845, -0.00462516, -0.00493120, -0.00481893, -0.00470610, -0.00447342, -0.00424025, -0.00436465, -0.00448869, -0.00473176, -0.00497459, -0.00503823, -0.00510171, -0.00516508, -0.00522843, -0.00541116, -0.00559398, -0.00541891, -0.00524402, -0.00500969, -0.00477564, -0.00466126, -0.00454727, -0.00473208, -0.00491743, -0.00480502, -0.00469321, -0.00482072, -0.00494894, -0.00483926, -0.00473039, -0.00498038, -0.00523126, -0.00530409, -0.00537792, -0.00503513, -0.00469345, -0.00494959, -0.00520689, -0.00498805, -0.00477045, -0.00473317, -0.00469721, -0.00472228, -0.00474874, -0.00477663, -0.00480598, -0.00453849, -0.00427252, -0.00430644, -0.00434192, -0.00431931, -0.00429831, -0.00439829, -0.00449993, -0.00448391, -0.00446958, -0.00451663, -0.00456542, -0.00467558, -0.00478746, -0.00466242, -0.00453912, -0.00459655, -0.00465573, -0.00453766, -0.00442134, -0.00460512, -0.00479065, -0.00467960, -0.00457029, -0.00476103, -0.00495346, -0.00484923, -0.00474670, -0.00470551, -0.00466598, -0.00462808, -0.00459179, -0.00449743, -0.00440464, -0.00431336, -0.00422360, -0.00437398, -0.00452580, -0.00438073, -0.00423704, -0.00433332, -0.00443090, -0.00476847, -0.00510729, -0.00491031, -0.00471448, -0.00463910, -0.00456479, -0.00455118, -0.00453856, -0.00446721, -0.00439674, -0.00444644, -0.00449693, -0.00448849, -0.00448075, -0.00453330, -0.00458646, -0.00464016, -0.00469434, -0.00456996, -0.00444595, -0.00444161, -0.00443751, -0.00449328, -0.00454924, -0.00454564, -0.00454212, -0.00477728, -0.00501241, -0.00482974, -0.00464684, -0.00458301, -0.00451890, -0.00475285, -0.00498644, -0.00510027, -0.00521363, -0.00514746, -0.00508070, -0.00477455, -0.00446764, -0.00475665, -0.00504491, -0.00515334, -0.00526088, -0.00512881, -0.00499575, -0.00480200, -0.00460716, -0.00476919, -0.00493003, -0.00497033, -0.00500938, -0.00480848, -0.00460626, -0.00458169, -0.00455573, -0.00458804, -0.00461890, -0.00440960, -0.00419876, -0.00428473, -0.00436911, -0.00421322, -0.00405571, -0.00425456, -0.00445176, -0.00452795, -0.00460248, -0.00455599, -0.00450779, -0.00451754, -0.00452556, -0.00453181, -0.00453629, -0.00459869, -0.00465936, -0.00459893, -0.00453675, -0.00471147, -0.00488443, -0.00469763, -0.00450909, -0.00461717, -0.00472353, -0.00488786, -0.00505050, -0.00503247, -0.00501280, -0.00511084, -0.00520726, -0.00506340, -0.00491797, -0.00494995, -0.00498036, -0.00494964, -0.00491751, -0.00488399, -0.00484912, -0.00481288, -0.00477532, -0.00473646, -0.00469641, -0.00459553, -0.00449346, -0.00450958, -0.00452458, -0.00465787, -0.00479015, -0.00486181, -0.00493258, -0.00500250, -0.00507159, -0.00484160, -0.00461092, -0.00443927, -0.00426705, -0.00433297, -0.00439841, -0.00422472, -0.00405065, -0.00411492, -0.00417890, -0.00436199, -0.00454491, -0.00472770, -0.00491043, -0.00509315, -0.00527592, -0.00486213, -0.00444853, -0.00463182, -0.00481537, -0.00476058, -0.00470614, -0.00441345, -0.00412122, -0.00424720, -0.00437379, -0.00420267, -0.00403225, -0.00404160, -0.00405176, -0.00418211, -0.00431334, -0.00432616, -0.00433996, -0.00441443, -0.00448995, -0.00426822, -0.00404765, -0.00406698, -0.00408756, -0.00387074, -0.00365521, -0.00391838, -0.00418293, -0.00426990, -0.00435829, -0.00420948, -0.00406219, -0.00397609, -0.00389154, -0.00386823, -0.00384653, -0.00382646, -0.00380805, -0.00373164, -0.00365689, -0.00358381, -0.00351242, -0.00356209, -0.00361349, -0.00372629, -0.00384084, -0.00389747, -0.00395584, -0.00371762, -0.00348115, -0.00372377, -0.00396812, -0.00379651, -0.00362661, -0.00327945, -0.00293402, -0.00318697, -0.00344159, -0.00345920, -0.00347848, -0.00343972, -0.00340256, -0.00342665, -0.00345229, -0.00330047, -0.00315016, -0.00335935, -0.00356999, -0.00360305, -0.00363748, -0.00355393, -0.00347170, -0.00339074, -0.00331104, -0.00341156, -0.00351324, -0.00355636, -0.00360056, -0.00352646, -0.00345334, -0.00350052, -0.00354860, -0.00359752, -0.00364725, -0.00339939, -0.00315223, -0.00314437, -0.00313712, -0.00342877, -0.00372092, -0.00377485, -0.00382916, -0.00376448, -0.00370011, -0.00369565, -0.00369134, -0.00350812, -0.00332496, -0.00367883, -0.00403268, -0.00384947, -0.00366616, -0.00372131, -0.00377612, -0.00377087, -0.00376523, -0.00387848, -0.00399128, -0.00392457, -0.00385731, -0.00349112, -0.00312430, -0.00341309, -0.00370105, -0.00386880, -0.00403566, -0.00390323, -0.00376983, -0.00345640, -0.00314191, -0.00354232, -0.00394161, -0.00398171, -0.00402060, -0.00405823, -0.00409456, -0.00401022, -0.00392449, -0.00413569, -0.00434546, -0.00455377, -0.00476060, -0.00424991, -0.00373768, -0.00388021, -0.00402114, -0.00392177, -0.00382075, -0.00401639, -0.00421037, -0.00428334, -0.00435463, -0.00442422, -0.00449209, -0.00437924, -0.00426465, -0.00420800, -0.00414961, -0.00408948, -0.00402761, -0.00420265, -0.00437593, -0.00442817, -0.00447871, -0.00434855, -0.00421669, -0.00378478, -0.00335118, -0.00351262, -0.00367243, -0.00412895, -0.00458387, -0.00438087, -0.00417634, -0.00420895, -0.00424009, -0.00415044, -0.00405931, -0.00414574, -0.00423072, -0.00419500, -0.00415798, -0.00417937, -0.00419952, -0.00421859, -0.00423658, -0.00419371, -0.00414972, -0.00398533, -0.00381995, -0.00407130, -0.00432175, -0.00433274, -0.00434295, -0.00429269, -0.00424173, -0.00424981, -0.00425728, -0.00408521, -0.00391266, -0.00409769, -0.00428235, -0.00422801, -0.00417339, -0.00411853, -0.00406350, -0.00442604, -0.00478852, -0.00485265, -0.00491684, -0.00486179, -0.00480691, -0.00469256, -0.00457846, -0.00470331, -0.00482855, -0.00483489, -0.00484171, -0.00461039, -0.00437966, -0.00420923, -0.00403950, -0.00416888, -0.00429903, -0.00437035, -0.00444253, -0.00445595, -0.00447034, -0.00436642, -0.00426356, -0.00422148, -0.00418054, -0.00426011, -0.00434091, -0.00418429, -0.00402896, -0.00411363, -0.00419966, -0.00422744, -0.00425665, -0.00422767, -0.00420017, -0.00423385, -0.00426909, -0.00424623, -0.00422496, -0.00420528, -0.00418722, -0.00411116, -0.00403677, -0.00402371, -0.00401236, -0.00376402, -0.00351736, -0.00369012, -0.00386460, -0.00374247, -0.00362205, -0.00356304, -0.00350577, -0.00386791, -0.00423178, -0.00435871, -0.00448735, -0.00408066, -0.00367565, -0.00380932, -0.00394467, -0.00402200, -0.00410096, -0.00412189, -0.00414441, -0.00416852, -0.00419416, -0.00422132, -0.00424998, -0.00416076, -0.00407297, -0.00422523, -0.00437884, -0.00435479, -0.00433209, -0.00443001, -0.00452917, -0.00439086, -0.00425371, -0.00435632, -0.00445999, -0.00438569, -0.00431236, -0.00429961, -0.00428773, -0.00427670, -0.00426646, -0.00425696, -0.00424816, -0.00424001, -0.00423243, -0.00422540, -0.00421884, -0.00397406, -0.00372964, -0.00455956, -0.00538973, -0.00484774, -0.00430595, -0.00430130, -0.00429672, -0.00441149, -0.00452623, -0.00440221, -0.00427811, -0.00433286, -0.00438726, -0.00426223, -0.00413679, -0.00395123, -0.00376520, -0.00399634, -0.00422692, -0.00427787, -0.00432811, -0.00425826, -0.00418761, -0.00423547, -0.00428243, -0.00420913, -0.00413487, -0.00423861, -0.00434128, -0.00438319, -0.00442395, -0.00446352, -0.00450185, -0.00430026, -0.00409737, -0.00425116, -0.00440356, -0.00491255, -0.00542011, -0.00503118, -0.00464077, -0.00466652, -0.00469075, -0.00453440, -0.00437644, -0.00445555, -0.00453302, -0.00460882, -0.00468297, -0.00463610, -0.00458757, -0.00453736, -0.00448542, -0.00461074, -0.00473433, -0.00467719, -0.00461831, -0.00461736, -0.00461467, -0.00502793, -0.00543950, -0.00543168, -0.00542211, -0.00553017, -0.00563652, -0.00550253, -0.00536688, -0.00540858, -0.00544864, -0.00542744, -0.00540468, -0.00538034, -0.00535446, -0.00526744, -0.00517899, -0.00514869, -0.00511690, -0.00511349, -0.00510872, -0.00510262, -0.00509521, -0.00517602, -0.00525552, -0.00533376, -0.00541093, -0.00533795, -0.00526397, -0.00518898, -0.00511301, -0.00509578, -0.00507764, -0.00505863, -0.00503884, -0.00510784, -0.00517619, -0.00524391, -0.00531105, -0.00522847, -0.00514539, -0.00506187, -0.00497799, -0.00495347, -0.00492870, -0.00490372, -0.00487858, -0.00482351, -0.00476838, -0.00471324, -0.00465815, -0.00463300, -0.00460801, -0.00458324, -0.00455875, -0.00447493, -0.00439149, -0.00430850, -0.00422602, -0.00420377, -0.00418207, -0.00416099, -0.00414059, -0.00435961, -0.00457944, -0.00480011, -0.00502166, -0.00479665, -0.00457262, -0.00434961, -0.00412769, -0.00417538, -0.00422420, -0.00427420, -0.00432544, -0.00431828, -0.00431243, -0.00430792, -0.00430480, -0.00433293, -0.00436250, -0.00439352, -0.00442605, -0.00437058, -0.00431665, -0.00426428, -0.00421349, -0.00416431, -0.00411680, -0.00407097, -0.00402683, -0.00404400, -0.00406282, -0.00408334, -0.00410560, -0.00409975, -0.00409563, -0.00409323, -0.00409257, -0.00412347, -0.00415609, -0.00419047, -0.00422658, -0.00417492, -0.00412497, -0.00407672, -0.00403015, -0.00413444, -0.00424040, -0.00434801, -0.00445726, -0.00441894, -0.00438222, -0.00434707, -0.00431345, -0.00431118, -0.00431040, -0.00431107, -0.00431317, -0.00437640, -0.00444098, -0.00450684, -0.00457402, -0.00449331, -0.00441384, -0.00433557, -0.00425844, -0.00436139, -0.00446541, -0.00457044, -0.00467643, -0.00472370, -0.00477185, -0.00482082, -0.00487057, -0.00483157, -0.00479326, -0.00475559, -0.00471847, -0.00468189, -0.00464579, -0.00461012, -0.00457482, -0.00453986, -0.00450517, -0.00447069, -0.00443636, -0.00449163, -0.00454696, -0.00460230, -0.00465760, -0.00456359, -0.00446926, -0.00437457, -0.00427969, -0.00436365, -0.00444731, -0.00453056, -0.00461335, -0.00472542, -0.00483689, -0.00494766, -0.00505768, -0.00486862, -0.00467879, -0.00448812, -0.00429656, -0.00446207, -0.00462658, -0.00479005, -0.00495246, -0.00484525, -0.00473690, -0.00462733, -0.00451651, -0.00455357, -0.00458933, -0.00462377, -0.00465683, -0.00471832, -0.00477835, -0.00483692, -0.00489398, -0.00486003, -0.00482453, -0.00478745, -0.00474875, -0.00476808, -0.00478577, -0.00480178, -0.00481613, -0.00482881, -0.00483981, -0.00484910, -0.00485667, -0.00480286, -0.00474732, -0.00469003, -0.00463101, -0.00471941, -0.00480606, -0.00489097, -0.00497415, -0.00493629, -0.00489670, -0.00485538, -0.00481236, -0.00479748, -0.00478093, -0.00476274, -0.00474291, -0.00475134, -0.00475815, -0.00476338, -0.00476705, -0.00473933, -0.00471009, -0.00467941, -0.00464731, -0.00464368, -0.00463869, -0.00463234, -0.00462469, -0.00464557, -0.00466525, -0.00468366, -0.00470088, -0.00468730, -0.00467269, -0.00465706, -0.00464045, -0.00474224, -0.00484315, -0.00494317, -0.00504239, -0.00508125, -0.00511944, -0.00515699, -0.00519394, -0.00514086, -0.00508731, -0.00503334, -0.00497900, -0.00492433, -0.00486941, -0.00481428, -0.00475897, -0.00476321, -0.00476743, -0.00477166, -0.00477595, -0.00475051, -0.00472523, -0.00470018, -0.00467540, -0.00471063, -0.00474625, -0.00478232, -0.00481889, -0.00461733, -0.00441635, -0.00421600, -0.00401634, -0.00420529, -0.00439504, -0.00458562, -0.00477709, -0.00482032, -0.00486455, -0.00490983, -0.00495617, -0.00470528, -0.00445554, -0.00420699, -0.00395968, -0.00410148, -0.00424461, -0.00438908, -0.00453493, -0.00462253, -0.00471157, -0.00480208, -0.00489412, -0.00477889, -0.00466519, -0.00455303, -0.00444246, -0.00442300, -0.00440519, -0.00438906, -0.00437461, -0.00436183, -0.00435075, -0.00434139, -0.00433373, -0.00429795, -0.00426388, -0.00423156, -0.00420100, -0.00420202, -0.00420478, -0.00420929, -0.00421553, -0.00425335, -0.00429289, -0.00433412, -0.00437704, -0.00448129, -0.00458722, -0.00469479, -0.00480399, -0.00461648, -0.00443058, -0.00424626, -0.00406351, -0.00421045, -0.00435891, -0.00450885, -0.00466021, -0.00472346, -0.00478809, -0.00485406, -0.00492135, -0.00487057, -0.00482104, -0.00477270, -0.00472553, -0.00470929, -0.00469411, -0.00467994, -0.00466674, -0.00456495, -0.00446403, -0.00436396, -0.00426469, -0.00434517, -0.00442634, -0.00450814, -0.00459053, -0.00461381, -0.00463755, -0.00466172, -0.00468627, -0.00456197, -0.00443794, -0.00431410, -0.00419043, -0.00424589, -0.00430142, -0.00435697, -0.00441250, -0.00437839, -0.00434400, -0.00430928, -0.00427433, -0.00426900, -0.00426335, -0.00425734, -0.00425086, -0.00418413, -0.00411680, -0.00404878, -0.00398000, -0.00397013, -0.00395952, -0.00394809, -0.00393577, -0.00404186, -0.00414693, -0.00425097, -0.00435394, -0.00433646, -0.00431783, -0.00429799, -0.00427691, -0.00425456, -0.00423091, -0.00420592, -0.00417954, -0.00412191, -0.00406284, -0.00400230, -0.00394025, -0.00399601, -0.00405022, -0.00410284, -0.00415386, -0.00429275, -0.00442999, -0.00456555, -0.00469944, -0.00471232, -0.00472352, -0.00473304, -0.00474083, -0.00480656, -0.00487055, -0.00493278, -0.00499326, -0.00490283, -0.00481066, -0.00471672, -0.00462105, -0.00464300, -0.00466324, -0.00468178, -0.00469860, -0.00480323, -0.00490620, -0.00500750, -0.00510715, -0.00514552, -0.00518229, -0.00521748, -0.00525111, -0.00531307, -0.00537352, -0.00543250, -0.00549007, -0.00545672, -0.00542194, -0.00538580, -0.00534837, -0.00530964, -0.00526962, -0.00522829, -0.00518585, -0.00508282, -0.00497880, -0.00487374, -0.00476771, -0.00480990, -0.00485118, -0.00489158, -0.00493116, -0.00491036, -0.00488890, -0.00486681, -0.00484415
